date,avg gain (m3/d),computed inflow (m3/d),unregulated flow (m3/d),elevation (m),discharge (m3/d),total avg discharge (m3/d),spillway discharge (m3/d),storage (m3)
2008-08-04,,10798726.3064064,2370336.3514368,931.099992,10764914.688,10759189.7106432,60846.2337024,325387509.46320003
2008-08-05,,10697315.916902399,2156677.2605952,931.0938960000001,10764914.688,10768584.54528,83330.22597120001,325319902.42440003
2008-08-06,,10586633.0213376,2300095.2830976,931.0756080000001,10789380.4032,10780425.9514368,62656.6966272,325117155.3168
2008-08-07,,10552821.4029312,2256423.9814656,931.054272,10789380.4032,10788988.9517568,55561.6392192,324880598.5224
2008-08-08,,10486054.466150401,2530121.937408,931.0268400000001,10789380.4032,10777881.517056,61873.7937408,324577273.45559996
2008-08-09,,10350074.021068798,2304083.1946752,930.9872160000001,10789380.4032,10787545.47456,53555.4505728,324137957.2188
2008-08-10,,10215732.778905598,2036526.133248,930.9354000000001,10789380.4032,10782040.68864,59745.2765184,323564315.01
2008-08-11,,10552821.4029312,2105935.3672704,930.914064,10789380.4032,10780695.074304,53995.8334464,323327758.2156
2008-08-12,,11001473.6882688,1138560.9882624,930.9354000000001,10764914.688,10773869.139763199,59255.962214399995,323564315.01
2008-08-13,,11225579.6395008,1099929.6239616,930.990264,10618120.3968,10612689.0080256,45212.6416896,324171766.90559995
2008-08-14,,11185969.646592,2016292.9867776,931.048176,10544723.2512,10539756.711014401,57298.704998400004,324813016.15320003
2008-08-15,,11465637.2370432,2049248.305152,931.1335200000001,10520257.536,10532343.599308798,50692.961894399996,325758404.5644
2008-08-16,,11197982.312755201,1891371.0449664001,931.19448,10520257.536,10522973.2303872,52503.4248192,326436127.8156
2008-08-17,,10985619.9048192,2051523.6166655999,931.234104,10544723.2512,10544918.9769216,77947.7686272,326877022.9068
2008-08-18,,10408816.203264,1860788.9009664,931.2219120000001,10544723.2512,10538557.890969599,50790.8247552,326741105.7456
2008-08-19,,9546571.0024704,1929806.6835456,931.176192,10055408.9472,10044668.4982272,57347.636428800004,326232258.24120003
2008-08-20,,9003334.2621696,1831870.4256,931.1121840000001,9712888.9344,9716632.1888256,44356.341657599995,325522698.8712
2008-08-21,,8814116.420812799,1798083.2729088,931.04208,9590560.3584,9596334.2671872,48466.5818112,324746260.21559995
2008-08-22,,8663823.5323392,1836494.4457728,930.962832,9541628.928,9553127.814143999,53139.53341439999,323868441.8388
2008-08-23,,8798189.2402176,1996769.3460479998,930.8957760000001,9541628.928,9551146.0912128,53212.93056,323124998.7732
2008-08-24,,9002453.496422399,1748344.4739072,930.8470080000001,9541628.928,9545837.0310144,55928.6249472,322585819.9956
2008-08-25,,8836429.1530752,1535443.8202368,930.783,9541628.928,9551977.9255296,48515.5132416,321880614.81
2008-08-26,,9559929.2829696,1827246.4054272,930.7890960000001,9492697.4976,9480171.0514176,54803.202048,321947864.1396
2008-08-27,,9611869.9963392,1699094.9892096,930.8043360000001,9443766.0672,9440438.7299328,53800.10772479999,322115962.79399997
2008-08-28,,9520148.0300544,1678910.7741696,930.81348,9419300.352,9409783.1887872,62485.4366208,322216812.1188
2008-08-29,,9394834.6368,1836054.0628992,930.81348,9394834.6368,9390504.2052096,46900.77603840001,322216812.1188
2008-08-30,,9043311.2408064,1572117.9273216,930.7860480000002,9345903.2064,9345683.0149632,46949.7074688,321914227.14
2008-08-31,,8893532.132352,1550612.5636608,930.749472,9296971.776,9308715.319296,58032.676454399996,321510780.5016
2008-09-01,,8854582.7137536,1559762.7411455999,930.7159440000001,9223574.6304,9231477.0564096,46753.9817472,321141784.9596
2008-09-02,,4615188.049612801,2593512.6054912,930.3075120000001,9101246.0544,9110127.1090176,45359.4359808,316655729.21279997
2008-09-03,,2675277.0256896,1804419.8931455999,929.7192480000001,9076780.3392,9077391.98208,50179.1818752,310254214.7088
2008-09-04,,2643642.8559359997,1667950.1337599999,929.1218400000001,9076780.3392,9077514.310656,48466.5818112,303821086.1124
2008-09-05,,2709455.629824,1718961.149952,928.524432,9076780.3392,9068559.8588928,48148.5275136,297453763.67399997
2008-09-06,,2645208.6617088,1652243.1446016,927.914832,9076780.3392,9080841.6479232,41004.538675200005,291022189.26240003
2008-09-07,,2744294.8082688,1788345.9182592002,927.30828,9076780.3392,9071055.3618432,44992.4502528,284689712.634
2008-09-08,,2729590.9134336,1783501.7066496,926.69868,9027848.9088,9033280.297574399,45530.6959872,278391440.406
2008-09-09,,2654505.6334848,1560398.8497408,926.0799360000001,8978917.4784,8969449.2466176,38362.2414336,272067030.7368
2008-09-10,,2686237.6660992,1500849.2989440002,925.467288,8881054.6176,8879488.8118272,50423.839027199996,265872198.1416
2008-09-11,,2705051.801088,1758987.0600192,924.8546400000001,8832123.1872,8833884.7186944,38386.7071488,259745145.27240002
2008-09-12,,2720758.7902463996,1762363.3287168,924.254184,8660863.1808,8669499.5782656,43524.507340799995,253805050.9668
2008-09-13,,2712415.9813632,1659020.147712,923.6537280000001,8587466.0352,8584065.3007872,47536.8846336,247929998.06160003
2008-09-14,,2747328.5569536,1638420.0155135999,923.0502240000001,8587466.0352,8586780.995174399,46607.187456,242089852.64040002
2008-09-15,,2592118.0597248,1829815.3055232,922.428432,8538534.6048,8549470.7794944,49494.1418496,236143442.91720003
2008-09-16,,2420197.4790144,1586356.973568,921.7914000000001,8440671.743999999,8437662.4610304,52650.2191104,230122962.72
2008-09-17,,2473288.0809983998,1599984.3769344,921.160464,8367274.5984,8355653.38368,45653.0245632,224228975.8968
2008-09-18,,2485178.4185856,1626676.4722175999,920.544768,8171548.8768,8179010.919936,39683.3900544,218542608.42720002
2008-09-19,,2454571.8088704,1341968.9444352,919.93212,8049220.3008,8056168.563916801,32661.729792,212947962.5304
2008-09-20,,2702605.229568,2473165.7524224,919.359096,7877960.2944,7870155.7312512,687755.7199872,207772613.49
2008-09-21,,2524568.2200576,2524568.2200576,918.770832,7780097.4336,7782421.676543999,32637.2640768,202517088.2496
2008-09-22,,2581010.625024,2009931.9008256,918.2130480000001,7510974.5664,7509482.1577728,37187.887104,197587127.7204
2008-09-23,,2500469.4905856,1978713.6482304,917.6766,7192920.2688,7199599.4090496,35622.0813312,192894686.1
2008-09-24,,2475808.049664,1794927.1956479999,917.140152,7119523.1232,7108733.7427968,28331.2982016,188250979.2744
2008-09-25,,2531663.2774656,1792798.6784255998,916.6098000000001,7070591.6928,7067411.149823999,49396.278988800004,183712044.24
2008-09-26,,2458217.2004352,1763757.8744831998,916.082496,6923797.4015999995,6927198.1360128,40270.5672192,179246464.2612
2008-09-27,,2481484.0955904,1731512.0618496,915.5582400000001,6874865.9712,6874107.5340288,40613.087232000005,174853079.8668
2008-09-28,,2503625.5678464,1740099.5278848,915.0309360000001,6874865.9712,6865617.9308544,36331.587072,170481836.4384
2008-09-29,,2480016.1526784,1759672.1000448,914.503632,6801468.8256,6813848.4774912,38900.487168,166160400.93240002
2008-09-30,,1862403.6381696,1632964.161024,913.894032,6801468.8256,6799364.7740928,39022.815744,161221324.986
2008-10-01,,1536104.3945472,2112125.1932159998,913.235664,6801468.8256,6804453.642854399,35328.492748799996,155955956.57520002
2008-10-02,,1476236.7894527998,1590956.5280256,912.6291120000001,6263223.0912,6260556.3282432,36527.3127936,151168981.0476
2008-10-03,,1482646.8068352,1715780.606976,912.046944,6018565.9392,6007360.6416384,33860.5498368,146633068.0392
2008-10-04,,1588950.3393792,2135367.622656,911.525736,5602648.7808,5596116.434841599,35426.3556096,142619361.1236
2008-10-05,,1524140.6598144001,2279030.3023103997,911.025864,5333525.9136,5321782.370304,34937.041305599996,138809980.17000002
2008-10-06,,1547774.5406976,2085579.892224,910.614384,4648485.888,4658321.1055104,25591.1380992,135709282.8156
2008-10-07,,1460725.526016,1725933.8787840002,910.227288,4354897.3056,4352646.459801599,29603.515391999998,132815119.3524
2008-10-08,,1528006.2428159998,1869669.955584,909.8493360000001,4330431.5904,4319422.01856,25811.329536,130012689.7968
2008-10-09,,1358336.507904,1586528.2335744,909.5049120000001,3890048.7168,3883981.2194304,27474.9981696,127480972.0968
2008-10-10,,1304805.5230464002,1868495.6012544,909.224496,3351802.9824,3356745.0568704,21823.4179584,125433962.69759999
2008-10-11,,1234809.1118591998,1899664.9224192,908.956272,3180542.976,3168016.5298176003,22190.4036864,123488234.34120001
2008-10-12,,1292328.0082944,1862207.912448,908.694144,3180542.976,3189252.7706112,20477.8036224,121600023.1572
2008-10-13,,1229402.1888,1679644.7456256,908.4320160000001,3107145.8304,3114338.7506688,20233.1464704,119722296.55319999
2008-10-14,,771770.9859839999,1952192.8129536,908.12112,2984817.2544,2991471.9289344,15878.2491648,117509236.0764
2008-10-15,,265257.2841984,1809582.1590528,907.7706000000001,2740160.1023999997,2745469.1625984,16343.0977536,115034344.8
2008-10-16,,251116.1008128,1823796.739584,907.4292240000001,2642297.2416,2643569.4587904,24857.1666432,112643169.81120001
2008-10-17,,270003.6329472,1864874.6754048,907.0878480000001,2642297.2416,2641220.7501311996,17786.574950399998,110270867.06639999
2008-10-18,,210698.7393024,1764883.2973824,906.9263040000001,1323595.19232,1322371.90656,16710.0834816,109157959.7364
2008-10-19,,220215.9025152,1699168.3863551999,906.8683920000001,618982.59456,618370.9516799999,17762.109235199998,108759200.322
2008-10-20,,148384.562688,1570601.0529792001,906.7982880000001,631215.45216,629992.1664,19205.586432,108276379.2456
2008-10-21,,96957.62933760001,1622761.9577855999,906.722088,618982.59456,616805.1459072,20257.6121856,107754345.84
2008-10-22,,243384.9348096,1665601.4251007999,906.667224,618982.59456,618762.4031231999,21970.2122496,107378751.18
2008-10-23,,142023.47673599998,1542025.0976256,906.59712,621429.16608,619202.7859968,23291.3608704,106899346.8432
2008-10-24,,183737.52115199997,1740393.1164672,906.5331120000001,621429.16608,618860.2659839999,21554.2950912,106461658.8
2008-10-25,,160886.54315520002,1611458.7973632,906.466056,618982.59456,618835.8002688,21260.706508799998,106003556.6628
2008-10-26,,207567.1277568,1695156.0090624,906.4050960000001,621429.16608,618933.6631296,20893.7207808,105589699.4532
2008-10-27,,166146.6719232,1669760.5966848,906.3380400000001,621429.16608,619789.9631616,19694.900736000003,105134409.6504
2008-10-28,,166146.6719232,1540239.1004159998,906.270984,621429.16608,619325.1145728,14557.100544,104679132.1824
2008-10-29,,167272.09482240002,1721456.6529024,906.206976,601856.59392,599728.0766976,12232.8576,104244540.17400001
2008-10-30,,188777.4584832,1591250.116608,906.146016,601856.59392,599728.0766976,11572.2832896,103831472.3916
2008-10-31,,138329.1537408,1777629.9350016,906.072864,631215.45216,629453.9206655999,9101.2460544,103338598.4532
2008-11-01,,243580.6605312,1750888.908288,906.014952,633662.02368,631435.6435967999,13333.814784,102948510.4032
2008-11-02,,366912.3308544,3290271.7086719996,905.9753280000001,633662.02368,631606.9036032001,12086.063308800001,102681758.0184
2008-11-03,,345847.3500672,3086643.5610623998,905.932656,633662.02368,633050.3808,13284.883353599998,102393950.13
2008-11-04,,369358.9023744,2949806.8159488,905.8930320000001,636108.5952,634126.8722688,12330.7204608,102127210.08
2008-11-05,,340587.2212992,2436271.4539008,905.91132,217744.86528,216521.57952,32612.7983616,102250052.3532
2008-11-06,,225084.57984,1882881.441792,905.91132,225084.57984,223738.965504,27988.7781888,102250052.3532
2008-11-07,,258064.36392960002,2153937.1004928,905.859504,606749.73696,605648.7797760001,19327.915008,101901372.22680001
2008-11-08,,193328.0815104,2191565.3704704,905.7954960000001,621429.16608,619251.7174272,18740.7378432,101473268.3232
2008-11-09,,300267.7226496,2587151.5195392002,905.7467280000001,626322.30912,623949.1347456,19817.229312,101147222.55479999
2008-11-10,,338140.64977920003,2643520.52736,905.704056,623875.7376,621820.6175232,17028.1377792,100861486.9128
2008-11-11,,354165.69323519996,2383229.7833472,905.664432,618982.59456,616951.9401983999,13358.2804992,100596658.75680001
2008-11-12,,401824.9064448,2570270.1760512,905.6309040000001,626322.30912,626591.4319872,12110.529024,100372165.39680001
2008-11-13,,542233.6459776,3780124.2584063997,905.6187120000001,623875.7376,622432.2604031999,10960.6404096,100290533.69039999
2008-11-14,,575727.2100863999,3660658.1710848,905.6126160000001,616536.02304,614627.6972544,12868.966195199999,100249705.50240001
2008-11-15,,372123.528192,2920496.8891392,905.5760400000001,616536.02304,615386.1344256,11988.200448000001,100005291.44039999
2008-11-16,,332122.08384,2609146.1975040003,905.533368,616536.02304,614627.6972544,11034.037555199999,99720887.9568
2008-11-17,,290408.039424,2339215.9617024,905.4846,614089.45152,612303.4543104001,13040.2262016,99397210.47
2008-11-18,,290408.039424,2349075.644928,905.4358320000001,614089.45152,612915.0971904,12134.9947392,99073532.9832
2008-11-19,,251825.60655360002,2194550.1877248,905.380968,616536.02304,614921.2858368,15291.072,98708817.61680001
2008-11-20,,189095.51278080003,2028207.79008,905.31696,614089.45152,611960.9342976,12134.9947392,98283834.41759999
2008-11-21,,328476.6922752,3378054.6948096,905.2742880000001,611642.88,610150.4713728,11890.337587200002,98000664.414
2008-11-22,,231543.52865279999,3281121.5311871995,905.216376,614089.45152,612254.52288,13774.1976576,97618125.2616
2008-11-23,,272156.6158848,1714532.8555007998,905.1645599999999,614089.45152,612866.16576,13554.0062208,97276204.6056
2008-11-24,,209866.9049856,1651802.761728,905.1036,611642.88,611153.565696,11768.009011199998,96874435.5
2008-11-25,,189756.0870912,1758742.4028672,905.0395920000001,611642.88,611496.0857088,12428.5833216,96452560.6704
2008-11-26,,229977.72288,2146817.5773696,904.98168,611642.88,611349.2914176,12501.980467200001,96070897.2888
2008-11-27,,233280.59443199998,1881193.3074432,904.923768,614089.45152,612939.5629056,13113.6233472,95690085.00840001
2008-11-28,,192863.2329216,1874098.2500352,904.8597599999999,611642.88,610737.6485376,13187.020492799998,95271306.21360001
2008-11-29,,252755.3037312,2058594.2083583998,904.804896,611642.88,609734.5542144,11572.2832896,94912437.5424
2008-11-30,,277612.47037439997,2061236.5056,904.7530800000001,616536.02304,614162.8486656,14214.5805312,94573514.2428
2008-12-01,,214784.5137408,2014433.5924224,904.69212,614089.45152,611373.7571328,7462.043135999999,94174212.0972
2008-12-02,,253220.15232,1881413.49888,904.637256,611642.88,611226.9628416001,12355.186176,93815775.14400001
2008-12-03,,257868.63820800002,2004476.0463359999,904.582392,614089.45152,613477.80864,13162.5547776,93459570.7896
2008-12-04,,275239.296,1929341.8349568,904.530576,611642.88,611496.0857088,15853.783449600001,93123163.7892
2008-12-05,,173217.26361599998,1606541.1886079998,904.46352,609196.30848,608633.5970304001,11082.9689856,92687190.2832
2008-12-06,,230711.694336,1835466.8857344,904.405608,606749.73696,606554.0112384,9933.0803712,92311151.5704
2008-12-07,,213341.036544,1841534.383104,904.3446480000001,609196.30848,607679.4341376,10569.188966400001,91915303.1688
2008-12-08,,250602.32079360003,1997209.7289216002,904.289784,604303.16544,603397.9339776,10275.600384,91561602.7788
2008-12-09,,225622.8255744,1505962.6334207999,904.228824,618982.59456,617367.8573568,12134.9947392,91168246.00680001
2008-12-10,,201524.0961024,1679228.8284672,904.1648160000001,614089.45152,613795.8629376,12599.843328,90755683.95120001
2008-12-11,,181853.6610816,1749616.6910976,904.09776,614089.45152,613331.0143488,12012.6661632,90323447.88960001
2008-12-12,,262981.9726848,1977514.8281856,904.042896,616536.02304,614750.0258304001,11792.4747264,89969895.51720001
2008-12-13,,265355.1470592,2057591.1140351999,903.9880320000001,616536.02304,615263.8058496,13505.074790399998,89618711.42639999
2008-12-14,,287129.6335872,1978248.7996416,903.9362160000001,618982.59456,616315.8316032,12991.294771199999,89286868.302
2008-12-15,,132139.3277952,1402619.452416,903.7320000000001,1438584.05376,1437580.9594368,30166.2268416,87980427.96000001
2008-12-16,,215445.0880512,1411916.424192,903.4607280000001,1937684.64384,1934895.5523072,24221.058048,86258193.8448
2008-12-17,,127980.15621120001,1104896.1641472,903.1742160000001,1935262.5380352,1933745.6636927999,21089.4465024,84450911.2836
2008-12-18,,141460.7652864,1360122.5051135998,902.8877040000001,1935238.07232,1933134.0208128,25003.960934400002,82657122.99360001
2008-12-19,,251556.48368639997,1776137.5263744001,902.6164320000001,1937684.64384,1936045.4409216,28527.0239232,80970992.83800001
2008-12-20,,277196.553216,1946100.8498688,902.3482080000001,1932791.5008,1930540.6550016,18178.026393599997,79315403.6472
